id,titulo,localización,precio,Planta,Ascensor,EXT-INT,superficie_m2,habitaciones,baños,terraza,estado,armarios_empotrados,orientacion,año_construccion,calefaccion,aire_acondicionado,direccion,distrito,municipio,zona
106597325,Ático en venta en Huertas-Cortes,Centro,1870000,,,,146.0,4.0,2.0,True,Segunda mano/buen estado,False,,1939.0,,True,,Distrito Centro,"Madrid capital, Madrid",
107673345,Piso en venta en plaza de los Mostenses,Malasaña-Universidad,1430000,Bajo , Si,Exterior,313.0,5.0,3.0,True,Segunda mano/buen estado,True,Sur,1900.0,,False,Plaza de los Mostenses,Distrito Centro,"Madrid capital, Madrid",
107297781,Piso en venta en Lavapiés-Embajadores,Centro,770000,4, Si,Exterior,133.0,3.0,2.0,False,Segunda mano/buen estado,False,,1880.0,Eléctrica,False,,Distrito Centro,"Madrid capital, Madrid",
108051186,Piso en venta en calle del Amparo,Lavapiés-Embajadores,286000,3, No,Exterior,53.0,2.0,,False,Segunda mano/para reformar,False,Oeste,1913.0,,False,Calle del Amparo,Distrito Centro,"Madrid capital, Madrid",
107946948,Piso en venta en calle del Ave María,Lavapiés-Embajadores,680000,1, Si,Exterior,118.0,3.0,,False,Segunda mano/para reformar,False,Sur,1900.0,Gas natural,False,Calle del Ave María,Distrito Centro,"Madrid capital, Madrid",
106557224,Ático en venta en paseo del Prado,Huertas-Cortes,1870000,,,,146.0,4.0,2.0,True,Segunda mano/buen estado,True,Norte,1932.0,,True,,Distrito Centro,"Madrid capital, Madrid",
105642431,Ático en venta en calle de Valverde,Malasaña-Universidad,3100000,10, Si,Exterior,137.0,2.0,2.0,True,Segunda mano/buen estado,False,Sur,,,True,Calle de Valverde,Distrito Centro,"Madrid capital, Madrid",
107835591,Piso en venta en plaza de Lavapiés,Lavapiés-Embajadores,290000,4, No,Interior,,,,False,,False,,,,False,Plaza de Lavapiés,Distrito Centro,"Madrid capital, Madrid",
108009516,"Piso en venta en calle de Segovia, 10",Palacio,850000,3, Si,Exterior,148.0,4.0,2.0,True,Segunda mano/para reformar,True,Sur,1970.0,Gas,False,"Calle de Segovia, 10",Distrito Centro,"Madrid capital, Madrid",
101932319,Piso en venta en calle de la Magdalena,Lavapiés-Embajadores,622000,1, Si,Exterior,159.0,2.0,2.0,False,Segunda mano/buen estado,False,Norte,1880.0,,False,Calle de la Magdalena,Distrito Centro,"Madrid capital, Madrid",
106477139,Piso en venta en calle de Lavapiés,Lavapiés-Embajadores,199000,Bajo , No,Interior,,,,False,,False,,,,True,Calle de Lavapiés,Distrito Centro,"Madrid capital, Madrid",
105413336,Piso en venta en calle de Lavapiés,Lavapiés-Embajadores,319000,4, No,Exterior,72.0,2.0,,False,Segunda mano/buen estado,True,Este,1970.0,Eléctrica,True,Calle de Lavapiés,Distrito Centro,"Madrid capital, Madrid",
108437027,Piso en venta en calle del Doctor Fourquet,Lavapiés-Embajadores,570000,Bajo , No,Exterior,160.0,2.0,2.0,False,Segunda mano/buen estado,False,,1995.0,Gas natural,True,Calle del Doctor Fourquet,Distrito Centro,"Madrid capital, Madrid",
108646755,Piso en venta en calle del Divino Pastor,Malasaña-Universidad,1079000,1, Si,Exterior,96.0,3.0,,False,Segunda mano/buen estado,True,Norte,1900.0,Gas natural,True,Calle del Divino Pastor,Distrito Centro,"Madrid capital, Madrid",
107748464,Piso en venta en calle del Almirante,Chueca-Justicia,4300000,4, Si,Exterior,234.0,4.0,,False,Segunda mano/para reformar,False,,1905.0,,True,Calle del Almirante,Distrito Centro,"Madrid capital, Madrid",
107696233,"Piso en venta en calle de los Señores de Luzón, 6",Palacio,530000,1, Si,Interior,108.0,3.0,2.0,False,Segunda mano/buen estado,True,Este,1940.0,Gas,False,"Calle de los Señores de Luzón, 6",Distrito Centro,"Madrid capital, Madrid",
108025788,Piso en venta en calle de Alberto Aguilera,Malasaña-Universidad,780000,3, Si,Exterior,97.0,3.0,,False,Segunda mano/buen estado,True,Norte,1902.0,Gas natural,True,Calle de Alberto Aguilera,Distrito Centro,"Madrid capital, Madrid",
96583874,"Ático en venta en Luna, 9",Malasaña-Universidad,250000,5, No,Exterior,,,,False,,False,,,,True,,Distrito Centro,"Madrid capital, Madrid",
96581959,"Ático en venta en Madera, 32",Malasaña-Universidad,250000,4, No,Exterior,,,,False,,False,,,,True,,Distrito Centro,"Madrid capital, Madrid",
104641472,Piso en venta en calle del Espíritu Santo,Malasaña-Universidad,548000,4, No,Interior,80.0,2.0,,False,Segunda mano/buen estado,False,Este,1900.0,Gas natural,True,Calle del Espíritu Santo,Distrito Centro,"Madrid capital, Madrid",
108515352,"Piso en venta en calle de San Bartolomé, 13",Chueca-Justicia,890000,1, No,Exterior,127.0,2.0,3.0,False,Segunda mano/buen estado,True,,1900.0,Gas natural,False,"Calle de San Bartolomé, 13",Distrito Centro,"Madrid capital, Madrid",
108382020,Piso en venta en Chueca-Justicia,Centro,900000,,,,118.0,2.0,,True,Segunda mano/buen estado,False,Oeste,1964.0,,True,,Distrito Centro,"Madrid capital, Madrid",
107836658,Estudio en venta en calle del Salitre,Lavapiés-Embajadores,149000,Bajo , No,Interior,22.0,,,False,Segunda mano/buen estado,False,Este,1988.0,Eléctrica,False,Calle del Salitre,Distrito Centro,"Madrid capital, Madrid",
106143454,Dúplex en venta en via Gran Vía,Malasaña-Universidad,3700000,11, Si,Exterior,311.0,3.0,4.0,True,Segunda mano/buen estado,True,Sur,2019.0,Gas natural,True,,Distrito Centro,"Madrid capital, Madrid",
108639638,Piso en venta en Malasaña-Universidad,Centro,675000,3, Si,Exterior,84.0,2.0,,False,Segunda mano/buen estado,True,Sur,,Gas,True,,Distrito Centro,"Madrid capital, Madrid",
105503320,Piso en venta en Calle del Desengaño,Malasaña-Universidad,1260000,1, Si,Exterior,149.0,3.0,2.0,False,Segunda mano/buen estado,True,Este,1900.0,Gas natural,True,Calle del Desengaño,Distrito Centro,"Madrid capital, Madrid",
108441370,Piso en venta en plaza de Lavapiés,Lavapiés-Embajadores,723000,2, No,Exterior,,,,False,,False,,,,True,Plaza de Lavapiés,Distrito Centro,"Madrid capital, Madrid",
108493768,Piso en venta en calle de Churruca,Chueca-Justicia,795000,,,,85.0,3.0,,False,Segunda mano/para reformar,False,Oeste,,,True,Calle de Churruca,Distrito Centro,"Madrid capital, Madrid",
107828315,Piso en venta en calle Mayor,Palacio,949000,3, Si,Exterior,155.0,2.0,,False,Segunda mano/buen estado,True,Sur,,,True,Calle Mayor,Distrito Centro,"Madrid capital, Madrid",
105935294,Piso en venta en Malasaña-Universidad,Centro,1350000,1, Si,Exterior,240.0,5.0,2.0,False,Segunda mano/para reformar,False,,1946.0,,True,,Distrito Centro,"Madrid capital, Madrid",
108083387,Piso en venta en calle de San Marcos,Chueca-Justicia,560000,4, No,Exterior,61.0,2.0,2.0,False,Segunda mano/buen estado,True,,,,True,Calle de San Marcos,Distrito Centro,"Madrid capital, Madrid",
108361180,Piso en venta en calle de Esparteros,Sol,799000,3, Si,Exterior,140.0,5.0,,False,Segunda mano/buen estado,False,,1890.0,,False,Calle de Esparteros,Distrito Centro,"Madrid capital, Madrid",
108626477,Piso en venta en calle de Fuencarral,Malasaña-Universidad,1195000,4, Si,Exterior,116.0,2.0,2.0,False,Segunda mano/buen estado,False,,2005.0,Gas,True,Calle de Fuencarral,Distrito Centro,"Madrid capital, Madrid",
107754214,Piso en venta en calle del Príncipe,Huertas-Cortes,670000,2, Si,Exterior,78.0,2.0,,False,Segunda mano/buen estado,True,Sur,1949.0,Bomba de frío/calor,True,Calle del Príncipe,Distrito Centro,"Madrid capital, Madrid",
108564817,Piso en venta en calle de Luis Vélez de Guevara,Lavapiés-Embajadores,900000,3, Si,Exterior,145.0,3.0,3.0,False,Segunda mano/para reformar,False,,1987.0,Gas natural,True,Calle de Luis Vélez de Guevara,Distrito Centro,"Madrid capital, Madrid",
108429047,Piso en venta en calle de Fuencarral,Chueca-Justicia,509000,2, No,Interior,54.0,,,False,Segunda mano/buen estado,True,Oeste,,Eléctrica,True,Calle de Fuencarral,Distrito Centro,"Madrid capital, Madrid",
107965562,Piso en venta en calle del Marqués de Santa Ana,Malasaña-Universidad,435000,Bajo , No,Exterior,67.0,,,True,Segunda mano/buen estado,True,,,Gas natural,True,Calle del Marqués de Santa Ana,Distrito Centro,"Madrid capital, Madrid",
105501261,Piso en venta en Plazuela de San Ginés,Sol,1395000,2, Si,Exterior,221.0,4.0,4.0,False,Segunda mano/buen estado,True,,,,True,,Distrito Centro,"Madrid capital, Madrid",
108156657,Piso en venta en calle de Embajadores,Lavapiés-Embajadores,265000,Bajo , Si,Interior,50.0,,,False,Segunda mano/buen estado,False,,1930.0,Gas natural,False,Calle de Embajadores,Distrito Centro,"Madrid capital, Madrid",
107173357,Piso en venta en calle de Ruiz,Malasaña-Universidad,799000,,,,79.0,2.0,,False,Segunda mano/buen estado,False,Oeste,1900.0,Eléctrica,True,Calle de Ruiz,Distrito Centro,"Madrid capital, Madrid",
108627385,Piso en venta en Huertas-Cortes,Centro,1370000,3, Si,Exterior,91.0,,2.0,False,Segunda mano/buen estado,True,,,,True,,Distrito Centro,"Madrid capital, Madrid",
107800957,Piso en venta en calle de San Cayetano,Lavapiés-Embajadores,575000,Bajo , No,Exterior,134.0,3.0,3.0,False,Segunda mano/buen estado,False,Sur,1986.0,Eléctrica,True,Calle de San Cayetano,Distrito Centro,"Madrid capital, Madrid",
107228557,Piso en venta en glorieta de Ruiz Giménez,Malasaña-Universidad,1150000,5, No,Exterior,108.0,2.0,,True,Segunda mano/para reformar,False,,,,True,,Distrito Centro,"Madrid capital, Madrid",
108568337,Piso en venta en calle de la Virgen de los Peligros,Sol,980000,2, Si,Exterior,82.0,,,False,Segunda mano/buen estado,True,Sur,2023.0,,True,Calle de la Virgen de los Peligros,Distrito Centro,"Madrid capital, Madrid",
108496327,Piso en venta en Huertas-Cortes,Centro,1249000,4, Si,Exterior,133.0,3.0,2.0,False,Segunda mano/buen estado,False,,1900.0,Gas natural,True,,Distrito Centro,"Madrid capital, Madrid",
107207979,Piso en venta en Malasaña-Universidad,Centro,749000,,,,80.0,2.0,,False,Segunda mano/buen estado,False,Este,1900.0,Eléctrica,True,,Distrito Centro,"Madrid capital, Madrid",
107990346,Piso en venta en calle de Toledo,Lavapiés-Embajadores,615000,1, Si,Exterior,97.0,3.0,2.0,True,Segunda mano/buen estado,True,,1905.0,,True,Calle de Toledo,Distrito Centro,"Madrid capital, Madrid",
107694236,Piso en venta en calle del Rollo,Palacio,1050000,1, Si,Exterior,115.0,2.0,2.0,False,Segunda mano/buen estado,True,Sur,1850.0,Gas natural,True,Calle del Rollo,Distrito Centro,"Madrid capital, Madrid",
106970345,Piso en venta en calle del Molino de Viento,Malasaña-Universidad,1500000,3, Si,Exterior,150.0,2.0,3.0,False,Segunda mano/buen estado,False,Oeste,1905.0,Eléctrica,True,Calle del Molino de Viento,Distrito Centro,"Madrid capital, Madrid",
108099362,Piso en venta en calle del Salitre,Lavapiés-Embajadores,394000,, No,Exterior,53.0,2.0,,False,Segunda mano/buen estado,False,,1890.0,Eléctrica,True,Calle del Salitre,Distrito Centro,"Madrid capital, Madrid",
107992532,Piso en venta en calle Mayor,Sol,1040000,3, Si,Exterior,150.0,3.0,3.0,False,Segunda mano/buen estado,False,,,Gas natural,False,Calle Mayor,Distrito Centro,"Madrid capital, Madrid",
107742213,Piso en venta en calle de Santa Lucía,Malasaña-Universidad,749000,,,,80.0,2.0,,False,Segunda mano/buen estado,True,,1900.0,,True,Calle de Santa Lucía,Distrito Centro,"Madrid capital, Madrid",
107585855,Piso en venta en calle del Prado,Huertas-Cortes,548000,1, Si,Exterior,119.0,2.0,2.0,False,Segunda mano/buen estado,True,Sur,1900.0,Eléctrica,True,Calle del Prado,Distrito Centro,"Madrid capital, Madrid",
107166132,Piso en venta en calle del Amparo,Lavapiés-Embajadores,205000,,,,39.0,,,False,Segunda mano/buen estado,False,Este,,,False,Calle del Amparo,Distrito Centro,"Madrid capital, Madrid",
107743047,Piso en venta en calle de Valverde,Malasaña-Universidad,1450000,2, Si,Exterior,143.0,2.0,,False,Segunda mano/buen estado,True,Sur,2022.0,,True,Calle de Valverde,Distrito Centro,"Madrid capital, Madrid",
106975939,Ático en venta en calle de Fuencarral,Chueca-Justicia,1800000,4, Si,Exterior,168.0,3.0,2.0,True,Segunda mano/buen estado,False,,1913.0,Gas natural,True,Calle de Fuencarral,Distrito Centro,"Madrid capital, Madrid",
108628013,Piso en venta en calle del Molino de Viento,Malasaña-Universidad,695000,2, Si,Exterior,81.0,2.0,,False,Segunda mano/para reformar,True,Oeste,2002.0,,False,Calle del Molino de Viento,Distrito Centro,"Madrid capital, Madrid",
107173267,Ático en venta en Malasaña-Universidad,Centro,759000,,,,84.0,2.0,2.0,False,Segunda mano/buen estado,False,,1900.0,,True,,Distrito Centro,"Madrid capital, Madrid",
107798379,Piso en venta en calle de Santa Lucía,Malasaña-Universidad,749000,,,,80.0,2.0,,False,Segunda mano/buen estado,False,,1900.0,,True,Calle de Santa Lucía,Distrito Centro,"Madrid capital, Madrid",
104285806,Piso en venta en calle de Hortaleza,Chueca-Justicia,650000,Bajo , No,Exterior,65.0,,2.0,False,Segunda mano/buen estado,True,Norte,1900.0,,True,Calle de Hortaleza,Distrito Centro,"Madrid capital, Madrid",
108599746,Piso en venta en Chueca-Justicia,Centro,950000,2, Si,Exterior,81.0,2.0,2.0,False,Segunda mano/buen estado,False,,1984.0,Eléctrica,True,,Distrito Centro,"Madrid capital, Madrid",
107445239,Piso en venta en Palacio,Centro,950000,1, Si,Exterior,153.0,4.0,3.0,False,Segunda mano/buen estado,False,,1922.0,,True,,Distrito Centro,"Madrid capital, Madrid",
108124424,Piso en venta en Palacio,Centro,475000,1, Si,Exterior,66.0,,,False,Segunda mano/buen estado,False,,2003.0,Eléctrica,True,,Distrito Centro,"Madrid capital, Madrid",
107303309,Piso en venta en Huertas-Cortes,Centro,1589000,2, Si,Exterior,136.0,3.0,3.0,False,Segunda mano/buen estado,False,,1934.0,Gas natural,True,,Distrito Centro,"Madrid capital, Madrid",
107111354,Piso en venta en calle de Manuel Fernández y González,Huertas-Cortes,2300000,2, Si,Exterior,183.0,2.0,3.0,False,Segunda mano/buen estado,True,Sur,1905.0,Gas natural,False,Calle de Manuel Fernández y González,Distrito Centro,"Madrid capital, Madrid",
106837072,Piso en venta en calle Mayor,Sol,3450000,2, Si,Exterior,450.0,4.0,3.0,False,Segunda mano/buen estado,False,,1920.0,,False,Calle Mayor,Distrito Centro,"Madrid capital, Madrid",
108584477,Piso en venta en Malasaña-Universidad,Centro,1650000,2, Si,Exterior,202.0,3.0,2.0,False,Segunda mano/buen estado,True,Este,,,True,,Distrito Centro,"Madrid capital, Madrid",
108448182,Estudio en venta en calle de Zurita,Lavapiés-Embajadores,179000,Bajo , Si,Interior,25.0,,,False,Segunda mano/buen estado,True,Oeste,1910.0,Bomba de frío/calor,True,Calle de Zurita,Distrito Centro,"Madrid capital, Madrid",
108465059,Ático en venta en Chueca-Justicia,Centro,1890000,,,,140.0,2.0,2.0,True,Segunda mano/para reformar,True,Oeste,,Gas natural,True,,Distrito Centro,"Madrid capital, Madrid",
107798469,Piso en venta en Corredera Baja de San Pablo,Malasaña-Universidad,1350000,1, Si,Exterior,220.0,3.0,2.0,True,Segunda mano/buen estado,True,Este,,Gas natural,False,,Distrito Centro,"Madrid capital, Madrid",
106662742,Ático en venta en glorieta de Ruiz Giménez,Malasaña-Universidad,1150000,5, Si,Exterior,92.0,2.0,,True,Segunda mano/buen estado,False,,,,True,,Distrito Centro,"Madrid capital, Madrid",
107822371,Piso en venta en calle de los Reyes,Malasaña-Universidad,800000,1, Si,Exterior,84.0,3.0,2.0,False,Segunda mano/buen estado,False,Oeste,,,True,Calle de los Reyes,Distrito Centro,"Madrid capital, Madrid",
107020358,Piso en venta en calle de Campoamor,Chueca-Justicia,2500000,2, Si,Exterior,262.0,3.0,4.0,False,Segunda mano/buen estado,True,Oeste,1905.0,Gas natural,True,Calle de Campoamor,Distrito Centro,"Madrid capital, Madrid",
108375961,Piso en venta en Malasaña-Universidad,Centro,1380000,2, Si,Exterior,130.0,3.0,2.0,False,Segunda mano/buen estado,True,Norte,,Gas natural,True,,Distrito Centro,"Madrid capital, Madrid",
107822527,Piso en venta en calle de los Reyes,Malasaña-Universidad,850000,1, Si,Exterior,95.0,3.0,2.0,False,Segunda mano/buen estado,False,Sur,,,True,Calle de los Reyes,Distrito Centro,"Madrid capital, Madrid",
107111392,Piso en venta en Palacio,Centro,725000,5, No,Interior,113.0,3.0,2.0,False,Segunda mano/buen estado,False,,1880.0,Eléctrica,True,,Distrito Centro,"Madrid capital, Madrid",
106535360,Piso en venta en calle de Atocha,Huertas-Cortes,475000,3, Si,Exterior,58.0,,,False,Segunda mano/buen estado,False,,1880.0,Eléctrica,True,Calle de Atocha,Distrito Centro,"Madrid capital, Madrid",
108320705,Ático en venta en calle de las Aguas,Palacio,895000,4, Si,Exterior,108.0,2.0,,True,Segunda mano/buen estado,False,,,Gas natural,True,Calle de las Aguas,Distrito Centro,"Madrid capital, Madrid",
107124331,Piso en venta en calle del Príncipe,Huertas-Cortes,792000,4, No,Exterior,146.0,4.0,2.0,False,Segunda mano/para reformar,False,,1900.0,Gas natural,True,Calle del Príncipe,Distrito Centro,"Madrid capital, Madrid",
106734301,Piso en venta en calle de Vergara,Palacio,1700000,1, Si,Exterior,201.0,4.0,3.0,False,Segunda mano/buen estado,True,Sur,1890.0,,True,Calle de Vergara,Distrito Centro,"Madrid capital, Madrid",
102854629,"Ático en venta en San Vicente Ferrer, 74",Malasaña-Universidad,250000,4, No,Exterior,35.0,,,False,Segunda mano/buen estado,True,Este,1900.0,Bomba de frío/calor,True,,Distrito Centro,"Madrid capital, Madrid",
108376346,Piso en venta en calle del Amparo,Lavapiés-Embajadores,169000,2, Si,Interior,,,,False,,False,,,,False,Calle del Amparo,Distrito Centro,"Madrid capital, Madrid",
108602525,Piso en venta en calle del Amparo,Lavapiés-Embajadores,419000,1, Si,Exterior,56.0,2.0,,False,Segunda mano/buen estado,False,Oeste,1880.0,Gas natural,True,Calle del Amparo,Distrito Centro,"Madrid capital, Madrid",
107948319,Piso en venta en Chueca-Justicia,Centro,1100000,2, Si,Interior,99.0,2.0,2.0,False,Segunda mano/buen estado,True,,1900.0,,True,,Distrito Centro,"Madrid capital, Madrid",
108284892,Piso en venta en Huertas-Cortes,Centro,2399000,3, No,Exterior,365.0,8.0,9.0,False,Segunda mano/buen estado,True,,1880.0,Gas natural,True,,Distrito Centro,"Madrid capital, Madrid",
107760419,Piso en venta en calle del Barco,Malasaña-Universidad,759000,4, Si,Exterior,84.0,2.0,2.0,False,Segunda mano/buen estado,True,Este,1900.0,Gas natural,True,Calle del Barco,Distrito Centro,"Madrid capital, Madrid",
108357509,Piso en venta en calle del Barco,Malasaña-Universidad,1269000,1, Si,Exterior,146.0,3.0,3.0,False,Segunda mano/buen estado,True,Este,1900.0,Gas,True,Calle del Barco,Distrito Centro,"Madrid capital, Madrid",
108539020,Piso en venta en Huertas-Cortes,Centro,685000,,,,103.0,2.0,,False,Segunda mano/buen estado,False,,,Eléctrica,True,,Distrito Centro,"Madrid capital, Madrid",
108530499,Piso en venta en calle de Atocha,Huertas-Cortes,1450000,,,,204.0,4.0,4.0,False,Segunda mano/buen estado,True,Sur,1890.0,Gas natural,True,Calle de Atocha,Distrito Centro,"Madrid capital, Madrid",
108600579,Piso en venta en calle de San Joaquín,Malasaña-Universidad,830000,,,,179.0,5.0,,False,Segunda mano/para reformar,False,Sur,1900.0,Eléctrica,False,Calle de San Joaquín,Distrito Centro,"Madrid capital, Madrid",
107150334,Piso en venta en calle de San Bernardo,Malasaña-Universidad,1175000,,,,169.0,3.0,2.0,False,Segunda mano/buen estado,False,Este,1923.0,Gas natural,True,Calle de San Bernardo,Distrito Centro,"Madrid capital, Madrid",
107786139,Piso en venta en calle de la Luna,Malasaña-Universidad,840000,,,,109.0,4.0,2.0,False,Segunda mano/buen estado,True,Sur,,,True,Calle de la Luna,Distrito Centro,"Madrid capital, Madrid",
108271302,Piso en venta en calle del Olivar,Lavapiés-Embajadores,148000,,,,,,,False,,False,,,,False,Calle del Olivar,Distrito Centro,"Madrid capital, Madrid",
107396902,Piso en venta en Malasaña-Universidad,Centro,759000,,,,84.0,2.0,2.0,False,Segunda mano/buen estado,False,Este,1900.0,,True,,Distrito Centro,"Madrid capital, Madrid",
108633803,Piso en venta en calle de San Pedro,Huertas-Cortes,390000,,,,60.0,,,False,Segunda mano/buen estado,False,,1998.0,Eléctrica,True,Calle de San Pedro,Distrito Centro,"Madrid capital, Madrid",
108101684,Piso en venta en calle de Atocha,Huertas-Cortes,1699000,,,,250.0,4.0,5.0,True,Segunda mano/buen estado,False,,1890.0,Gas natural,True,Calle de Atocha,Distrito Centro,"Madrid capital, Madrid",
107667069,Piso en venta en calle de Toledo,Palacio,1600000,,,,246.0,5.0,5.0,False,Segunda mano/buen estado,False,Este,1900.0,,False,Calle de Toledo,Distrito Centro,"Madrid capital, Madrid",
107969199,Piso en venta en calle de San Vicente Ferrer,Malasaña-Universidad,1230000,,,,140.0,3.0,3.0,False,Segunda mano/buen estado,False,,2025.0,Gas natural,True,Calle de San Vicente Ferrer,Distrito Centro,"Madrid capital, Madrid",
108240900,Piso en venta en calle de Lavapiés,Lavapiés-Embajadores,460000,,,,59.0,,,False,Segunda mano/buen estado,False,Este,2011.0,Bomba de frío/calor,True,Calle de Lavapiés,Distrito Centro,"Madrid capital, Madrid",
108220127,Estudio en venta en calle de Lavapiés,Lavapiés-Embajadores,336500,,,,45.0,,,False,Segunda mano/buen estado,True,Este,2011.0,Bomba de frío/calor,True,Calle de Lavapiés,Distrito Centro,"Madrid capital, Madrid",
108240900,Piso en venta en calle de Lavapiés,Lavapiés-Embajadores,460000,,,,59.0,,,False,Segunda mano/buen estado,False,Este,2011.0,Bomba de frío/calor,True,Calle de Lavapiés,Distrito Centro,"Madrid capital, Madrid",
108077488,Piso en venta en Lavapiés-Embajadores,Centro,1700000,,,,249.0,4.0,5.0,False,Segunda mano/buen estado,True,Oeste,1890.0,,True,,Distrito Centro,"Madrid capital, Madrid",
107045524,Piso en venta en Huertas-Cortes,Centro,1589000,,,,136.0,3.0,3.0,False,Segunda mano/buen estado,False,Sur,1934.0,Eléctrica,True,,Distrito Centro,"Madrid capital, Madrid",
108249312,Piso en venta en paseo del Prado,Huertas-Cortes,749000,,,,120.0,4.0,3.0,False,Segunda mano/buen estado,False,,1890.0,Eléctrica,False,,Distrito Centro,"Madrid capital, Madrid",
108308588,Piso en venta en calle del Mesón de Paredes,Lavapiés-Embajadores,350000,,,,56.0,2.0,,False,Segunda mano/buen estado,True,,1983.0,,True,Calle del Mesón de Paredes,Distrito Centro,"Madrid capital, Madrid",
107900352,Piso en venta en Palacio,Centro,650000,,,,127.0,2.0,2.0,False,Segunda mano/buen estado,False,Oeste,1905.0,Gas natural,True,,Distrito Centro,"Madrid capital, Madrid",
107551768,Piso en venta en Huertas-Cortes,Centro,525000,,,,119.0,2.0,2.0,False,Segunda mano/buen estado,False,,,Eléctrica,True,,Distrito Centro,"Madrid capital, Madrid",
106827819,Piso en venta en Sol,Centro,850000,,,,85.0,3.0,2.0,False,Segunda mano/buen estado,False,,1916.0,Gas natural,True,,Distrito Centro,"Madrid capital, Madrid",
106737887,Piso en venta en Sol,Centro,1600000,1, Si,Exterior,179.0,7.0,4.0,False,Segunda mano/buen estado,False,Oeste,1916.0,Gas natural,True,,Distrito Centro,"Madrid capital, Madrid",
108393522,Piso en venta en calle del Amparo,Lavapiés-Embajadores,189900,Bajo , No,Interior,32.0,2.0,,False,Segunda mano/buen estado,False,,1900.0,,False,Calle del Amparo,Distrito Centro,"Madrid capital, Madrid",
106471912,Piso en venta en Malasaña-Universidad,Centro,599000,,,,69.0,3.0,2.0,False,Segunda mano/buen estado,False,,1927.0,Gas natural,True,,Distrito Centro,"Madrid capital, Madrid",
105028024,Piso en venta en calle de Moratín,Huertas-Cortes,690000,Bajo , Si,Interior,124.0,3.0,3.0,False,Segunda mano/buen estado,False,,1900.0,,True,Calle de Moratín,Distrito Centro,"Madrid capital, Madrid",
107991485,Ático en venta en glorieta de Ruiz Giménez,Malasaña-Universidad,1150000,5, Si,Exterior,90.0,2.0,,True,Segunda mano/buen estado,True,Sur,,Gas natural,True,,Distrito Centro,"Madrid capital, Madrid",
108628857,"Piso en venta en plaza del Dos de Mayo, 5",Malasaña-Universidad,1230000,1, Si,Exterior,158.0,3.0,3.0,False,Segunda mano/buen estado,True,Sur,,Gas natural,True,"Plaza del Dos de Mayo, 5",Distrito Centro,"Madrid capital, Madrid",
107409565,Piso en venta en Malasaña-Universidad,Centro,840000,2, No,Exterior,120.0,4.0,2.0,False,Segunda mano/buen estado,False,,,Gas natural,True,,Distrito Centro,"Madrid capital, Madrid",
108567540,Piso en venta en Corredera Alta de San Pablo,Malasaña-Universidad,700000,3, Si,Interior,89.0,2.0,2.0,False,Segunda mano/buen estado,True,Sur,1900.0,,True,,Distrito Centro,"Madrid capital, Madrid",
108159579,Piso en venta en Palacio,Centro,490000,5, Si,Exterior,58.0,,,False,Segunda mano/buen estado,False,,1905.0,,False,,Distrito Centro,"Madrid capital, Madrid",
107615350,Piso en venta en Chueca-Justicia,Centro,1500000,1, Si,Exterior,160.0,3.0,2.0,False,Segunda mano/buen estado,True,,1993.0,Gas natural,True,,Distrito Centro,"Madrid capital, Madrid",
107123975,Piso en venta en calle de los Reyes,Malasaña-Universidad,800000,1, Si,Exterior,94.0,3.0,2.0,False,Segunda mano/buen estado,True,Sur,1916.0,Gas natural,True,Calle de los Reyes,Distrito Centro,"Madrid capital, Madrid",
108628981,"Piso en venta en calle de Pelayo, 54",Chueca-Justicia,1150000,1, No,Exterior,128.0,3.0,3.0,False,Segunda mano/buen estado,True,Oeste,,Gas natural,True,"Calle de Pelayo, 54",Distrito Centro,"Madrid capital, Madrid",
108473533,Piso en venta en calle de Esparteros,Sol,799000,3, Si,Interior,140.0,5.0,,False,Segunda mano/para reformar,False,,1890.0,Eléctrica,False,Calle de Esparteros,Distrito Centro,"Madrid capital, Madrid",
108545955,Piso en venta en del Divino Pastor,Malasaña-Universidad,314000,,,,38.0,2.0,,False,Segunda mano/buen estado,False,,,Eléctrica,False,,Distrito Centro,"Madrid capital, Madrid",
108408656,Piso en venta en calle del Almirante,Chueca-Justicia,2090000,3, Si,Exterior,120.0,2.0,2.0,False,Segunda mano/buen estado,True,Norte,1905.0,,True,Calle del Almirante,Distrito Centro,"Madrid capital, Madrid",
