precio;vivienda;m2;habitaciones;baños;estado;armarios_empotrados;aire_acondicionado;distrito;municipio;precio_m2;tipo_vivienda
1300;piso;47;0;1;Segunda mano/buen estado;True;True;Distrito Centro;Madrid capital, Madrid;27.66;Piso
1350;piso;60;0;1;Segunda mano/buen estado;True;True;Distrito Centro;Madrid capital, Madrid;22.5;Piso
2000;piso;98;3;1;Segunda mano/buen estado;False;True;Distrito Centro;Madrid capital, Madrid;20.41;Piso
1580;piso;50;0;1;Segunda mano/buen estado;True;True;Distrito Centro;Madrid capital, Madrid;31.6;Piso
1850;piso;85;3;1;Segunda mano/buen estado;True;False;Distrito Centro;Madrid capital, Madrid;21.76;Piso
1650;piso;75;2;2;Segunda mano/buen estado;True;False;Distrito Centro;Madrid capital, Madrid;22.0;Piso
1164;estudio;45;0;1;Segunda mano/buen estado;False;False;Distrito Centro;Madrid capital, Madrid;25.87;Piso
1111;estudio;51;0;1;Segunda mano/buen estado;True;True;Distrito Centro;Madrid capital, Madrid;21.78;Piso
2500;piso;79;4;2;Segunda mano/buen estado;True;False;Distrito Centro;Madrid capital, Madrid;31.65;Piso
1275;piso;40;2;1;Segunda mano/buen estado;True;True;Distrito Centro;Madrid capital, Madrid;31.88;Piso
1100;estudio;25;0;1;Segunda mano/buen estado;False;True;Distrito Centro;Madrid capital, Madrid;44.0;Piso
1500;piso;74;0;1;Segunda mano/buen estado;False;True;Distrito Centro;Madrid capital, Madrid;20.27;Piso
1150;piso;52;0;1;Segunda mano/buen estado;False;False;Distrito Centro;Madrid capital, Madrid;22.12;Piso
2950;piso;110;2;2;Segunda mano/buen estado;True;True;Distrito Centro;Madrid capital, Madrid;26.82;Piso
800;piso;39;0;1;Segunda mano/buen estado;True;False;Distrito Centro;Madrid capital, Madrid;20.51;Piso
1700;piso;65;0;1;Segunda mano/buen estado;True;True;Distrito Centro;Madrid capital, Madrid;26.15;Piso
2000;piso;50;2;2;Segunda mano/buen estado;True;True;Distrito Centro;Madrid capital, Madrid;40.0;Piso
1700;piso;60;0;1;Segunda mano/buen estado;True;True;Distrito Centro;Madrid capital, Madrid;28.33;Piso
1740;piso;96;2;1;Segunda mano/buen estado;True;True;Distrito Centro;Madrid capital, Madrid;18.12;Piso
1600;piso;41;0;1;Segunda mano/buen estado;True;True;Distrito Centro;Madrid capital, Madrid;39.02;Piso
850;piso;25;0;1;Segunda mano/buen estado;False;False;Distrito Centro;Madrid capital, Madrid;34.0;Piso
2095;piso;65;2;1;Segunda mano/buen estado;True;True;Distrito Centro;Madrid capital, Madrid;32.23;Piso
1100;piso;37;0;1;Segunda mano/buen estado;False;False;Distrito Centro;Madrid capital, Madrid;29.73;Piso
1850;ático;70;2;1;Segunda mano/buen estado;True;True;Distrito Centro;Madrid capital, Madrid;26.43;Piso
1700;piso;57;2;1;Segunda mano/buen estado;False;False;Distrito Centro;Madrid capital, Madrid;29.82;Piso
3500;piso;130;3;3;Segunda mano/buen estado;True;True;Distrito Centro;Madrid capital, Madrid;26.92;Piso
1420;piso;43;2;1;Segunda mano/buen estado;False;True;Distrito Centro;Madrid capital, Madrid;33.02;Piso
1650;estudio;40;0;1;Segunda mano/buen estado;True;True;Distrito Centro;Madrid capital, Madrid;41.25;Piso
1200;piso;39;0;1;Segunda mano/buen estado;False;True;Distrito Centro;Madrid capital, Madrid;30.77;Piso
1390;piso;52;0;1;Segunda mano/buen estado;True;True;Distrito Centro;Madrid capital, Madrid;26.73;Piso
1300;piso;65;2;1;Segunda mano/buen estado;False;False;Distrito Centro;Madrid capital, Madrid;20.0;Piso
1390;piso;52;0;1;Segunda mano/buen estado;True;True;Distrito Centro;Madrid capital, Madrid;26.73;Piso
1235;piso;50;2;1;Segunda mano/buen estado;True;False;Distrito Centro;Madrid capital, Madrid;24.7;Piso
3800;piso;124;2;2;Segunda mano/buen estado;True;True;Distrito Centro;Madrid capital, Madrid;30.65;Piso
3500;piso;161;2;2;Segunda mano/buen estado;True;True;Distrito Centro;Madrid capital, Madrid;21.74;Piso
2800;piso;159;2;2;Segunda mano/buen estado;True;True;Distrito Centro;Madrid capital, Madrid;17.61;Piso
1500;piso;65;2;1;Segunda mano/buen estado;False;True;Distrito Centro;Madrid capital, Madrid;23.08;Piso
1800;piso;55;0;1;Segunda mano/buen estado;True;True;Distrito Centro;Madrid capital, Madrid;32.73;Piso
1300;estudio;37;0;1;Segunda mano/buen estado;True;False;Distrito Centro;Madrid capital, Madrid;35.14;Piso
2200;piso;70;0;1;Segunda mano/buen estado;True;True;Distrito Centro;Madrid capital, Madrid;31.43;Piso
1500;piso;65;0;1;Segunda mano/buen estado;True;True;Distrito Centro;Madrid capital, Madrid;23.08;Piso
2850;piso;80;2;2;Segunda mano/buen estado;True;True;Distrito Centro;Madrid capital, Madrid;35.62;Piso
1000;piso;41;0;1;Segunda mano/buen estado;False;True;Distrito Centro;Madrid capital, Madrid;24.39;Piso
1800;piso;52;0;1;Segunda mano/buen estado;True;True;Distrito Centro;Madrid capital, Madrid;34.62;Piso
690;piso;40;0;1;Segunda mano/buen estado;False;False;Distrito Centro;Madrid capital, Madrid;17.25;Piso
1500;piso;31;0;1;Segunda mano/buen estado;True;True;Distrito Centro;Madrid capital, Madrid;48.39;Piso
1600;piso;80;2;2;Segunda mano/buen estado;True;True;Distrito Centro;Madrid capital, Madrid;20.0;Piso
3750;piso;110;3;2;Segunda mano/buen estado;True;True;Distrito Centro;Madrid capital, Madrid;34.09;Piso
1550;piso;54;0;1;Segunda mano/buen estado;True;True;Distrito Centro;Madrid capital, Madrid;28.7;Piso
3900;piso;90;2;1;Segunda mano/buen estado;True;True;Distrito Centro;Madrid capital, Madrid;43.33;Piso
1650;piso;67;0;1;Segunda mano/buen estado;True;False;Distrito Centro;Madrid capital, Madrid;24.63;Piso
1700;piso;50;0;1;Segunda mano/buen estado;True;True;Distrito Centro;Madrid capital, Madrid;34.0;Piso
1100;piso;60;0;1;Segunda mano/buen estado;True;True;Distrito Centro;Madrid capital, Madrid;18.33;Piso
1650;piso;69;3;1;Segunda mano/buen estado;True;False;Distrito Centro;Madrid capital, Madrid;23.91;Piso
1500;piso;80;0;1;Segunda mano/buen estado;True;True;Distrito Centro;Madrid capital, Madrid;18.75;Piso
1600;piso;59;0;1;Segunda mano/buen estado;True;True;Distrito Centro;Madrid capital, Madrid;27.12;Piso
950;ático;33;0;1;Segunda mano/buen estado;True;True;Distrito Centro;Madrid capital, Madrid;28.79;Piso
1600;piso;58;0;1;Segunda mano/buen estado;True;True;Distrito Centro;Madrid capital, Madrid;27.59;Piso
2200;piso;95;2;2;Segunda mano/buen estado;True;True;Distrito Centro;Madrid capital, Madrid;23.16;Piso
3200;piso;96;2;2;Segunda mano/buen estado;True;True;Distrito Centro;Madrid capital, Madrid;33.33;Piso
960;ático;45;0;1;Segunda mano/buen estado;False;True;Distrito Centro;Madrid capital, Madrid;21.33;Piso
3200;piso;96;2;2;Segunda mano/buen estado;True;True;Distrito Centro;Madrid capital, Madrid;33.33;Piso
1500;piso;76;0;1;Segunda mano/buen estado;True;True;Distrito Centro;Madrid capital, Madrid;19.74;Piso
980;piso;25;0;1;Segunda mano/buen estado;True;True;Distrito Centro;Madrid capital, Madrid;39.2;Piso
3250;piso;131;3;3;Segunda mano/buen estado;True;True;Distrito Centro;Madrid capital, Madrid;24.81;Piso
7600;piso;250;4;5;Segunda mano/buen estado;True;True;Distrito Centro;Madrid capital, Madrid;30.4;Piso
5200;piso;170;8;1;Segunda mano/buen estado;True;True;Distrito Centro;Madrid capital, Madrid;30.59;Piso
3200;piso;115;2;2;Segunda mano/buen estado;True;True;Distrito Centro;Madrid capital, Madrid;27.83;Piso
1450;piso;70;2;1;Segunda mano/buen estado;False;True;Distrito Centro;Madrid capital, Madrid;20.71;Piso
2500;piso;90;0;1;Segunda mano/buen estado;True;True;Distrito Centro;Madrid capital, Madrid;27.78;Piso
3200;piso;108;3;3;Segunda mano/buen estado;True;True;Distrito Centro;Madrid capital, Madrid;29.63;Piso
2000;piso;62;2;1;Segunda mano/buen estado;True;True;Distrito Centro;Madrid capital, Madrid;32.26;Piso
1650;piso;71;2;1;Segunda mano/buen estado;False;False;Distrito Centro;Madrid capital, Madrid;23.24;Piso
2750;piso;100;2;2;Segunda mano/buen estado;True;True;Distrito Centro;Madrid capital, Madrid;27.5;Piso
1250;piso;50;2;2;Segunda mano/buen estado;True;True;Distrito Centro;Madrid capital, Madrid;25.0;Piso
1900;piso;75;0;1;Segunda mano/buen estado;True;True;Distrito Centro;Madrid capital, Madrid;25.33;Piso
1600;piso;77;2;1;Segunda mano/buen estado;True;False;Distrito Centro;Madrid capital, Madrid;20.78;Piso
1650;piso;70;0;1;Segunda mano/buen estado;True;False;Distrito Centro;Madrid capital, Madrid;23.57;Piso
1700;piso;48;0;1;Segunda mano/buen estado;True;False;Distrito Centro;Madrid capital, Madrid;35.42;Piso
2200;piso;60;0;1;Segunda mano/buen estado;True;True;Distrito Centro;Madrid capital, Madrid;36.67;Piso
1150;piso;53;0;1;Segunda mano/buen estado;True;True;Distrito Centro;Madrid capital, Madrid;21.7;Piso
2000;piso;65;0;1;Segunda mano/buen estado;True;True;Distrito Centro;Madrid capital, Madrid;30.77;Piso
1500;estudio;40;0;1;Segunda mano/buen estado;True;True;Distrito Centro;Madrid capital, Madrid;37.5;Piso
750;estudio;35;0;1;Segunda mano/buen estado;True;False;Distrito Centro;Madrid capital, Madrid;21.43;Piso
1100;piso;45;0;1;Segunda mano/buen estado;True;False;Distrito Centro;Madrid capital, Madrid;24.44;Piso
1800;piso;60;0;1;Segunda mano/buen estado;True;False;Distrito Centro;Madrid capital, Madrid;30.0;Piso
1200;piso;60;2;1;Segunda mano/buen estado;False;True;Distrito Centro;Madrid capital, Madrid;20.0;Piso
1500;piso;50;0;1;Segunda mano/buen estado;True;True;Distrito Centro;Madrid capital, Madrid;30.0;Piso
990;piso;39;2;1;Segunda mano/buen estado;True;True;Distrito Centro;Madrid capital, Madrid;25.38;Piso
1595;piso;60;2;1;Segunda mano/buen estado;True;True;Distrito Centro;Madrid capital, Madrid;26.58;Piso
4000;piso;150;2;2;Segunda mano/buen estado;False;True;Distrito Centro;Madrid capital, Madrid;26.67;Piso
1900;piso;68;0;1;Segunda mano/buen estado;True;True;Distrito Centro;Madrid capital, Madrid;27.94;Piso
1100;piso;40;0;1;Segunda mano/buen estado;True;True;Distrito Centro;Madrid capital, Madrid;27.5;Piso
2500;piso;80;0;1;Segunda mano/buen estado;True;True;Distrito Centro;Madrid capital, Madrid;31.25;Piso
3900;piso;145;2;2;Segunda mano/buen estado;True;True;Distrito Centro;Madrid capital, Madrid;26.9;Piso
2700;piso;90;0;1;Segunda mano/buen estado;True;True;Distrito Centro;Madrid capital, Madrid;30.0;Piso
2400;piso;120;4;1;Segunda mano/buen estado;True;False;Distrito Centro;Madrid capital, Madrid;20.0;Piso
1550;dúplex;50;2;1;Segunda mano/buen estado;True;True;Distrito Centro;Madrid capital, Madrid;31.0;other
1800;piso;84;2;1;Segunda mano/buen estado;True;True;Distrito Centro;Madrid capital, Madrid;21.43;Piso
1500;dúplex;60;0;1;Segunda mano/buen estado;True;True;Distrito Centro;Madrid capital, Madrid;25.0;other
1200;piso;45;0;1;Segunda mano/buen estado;False;True;Distrito Centro;Madrid capital, Madrid;26.67;Piso
1750;piso;76;2;1;Segunda mano/buen estado;True;True;Distrito Centro;Madrid capital, Madrid;23.03;Piso
1900;piso;103;0;1;Segunda mano/buen estado;False;True;Distrito Centro;Madrid capital, Madrid;18.45;Piso
1450;piso;55;2;1;Segunda mano/buen estado;True;True;Distrito Centro;Madrid capital, Madrid;26.36;Piso
1450;piso;60;0;1;Segunda mano/buen estado;True;True;Distrito Centro;Madrid capital, Madrid;24.17;Piso
1450;piso;46;2;1;Segunda mano/buen estado;True;True;Distrito Centro;Madrid capital, Madrid;31.52;Piso
900;ático;50;0;1;Segunda mano/buen estado;False;True;Distrito Centro;Madrid capital, Madrid;18.0;Piso
1000;piso;42;0;1;Segunda mano/buen estado;True;True;Distrito Centro;Madrid capital, Madrid;23.81;Piso
1290;piso;85;0;1;Segunda mano/buen estado;True;True;Distrito Centro;Madrid capital, Madrid;15.18;Piso
1000;ático;26;0;1;Segunda mano/buen estado;False;True;Distrito Centro;Madrid capital, Madrid;38.46;Piso
1250;piso;50;0;1;Segunda mano/buen estado;False;False;Distrito Centro;Madrid capital, Madrid;25.0;Piso
1799;piso;70;2;1;Segunda mano/buen estado;True;True;Distrito Centro;Madrid capital, Madrid;25.7;Piso
950;estudio;39;0;1;Segunda mano/buen estado;False;True;Distrito Centro;Madrid capital, Madrid;24.36;Piso
2000;ático;50;0;1;Segunda mano/buen estado;True;True;Distrito Centro;Madrid capital, Madrid;40.0;Piso
3700;piso;161;2;2;Segunda mano/buen estado;False;False;Distrito Centro;Madrid capital, Madrid;22.98;Piso
1900;piso;68;0;1;Segunda mano/buen estado;True;True;Distrito Centro;Madrid capital, Madrid;27.94;Piso
2600;ático;104;2;2;Segunda mano/buen estado;True;True;Distrito Centro;Madrid capital, Madrid;25.0;Piso
1100;piso;65;2;1;Segunda mano/buen estado;True;True;Distrito Centro;Madrid capital, Madrid;16.92;Piso
1300;piso;51;0;1;Segunda mano/buen estado;True;True;Distrito Centro;Madrid capital, Madrid;25.49;Piso
1800;piso;70;2;1;Segunda mano/buen estado;True;False;Distrito Centro;Madrid capital, Madrid;25.71;Piso
850;estudio;30;0;1;Segunda mano/buen estado;True;True;Distrito Centro;Madrid capital, Madrid;28.33;Piso
4500;dúplex;120;2;3;Segunda mano/buen estado;True;True;Distrito Centro;Madrid capital, Madrid;37.5;other
3000;piso;95;4;2;Segunda mano/buen estado;False;False;Distrito Centro;Madrid capital, Madrid;31.58;Piso
3500;piso;120;2;2;Segunda mano/buen estado;True;True;Distrito Centro;Madrid capital, Madrid;29.17;Piso
750;estudio;20;0;1;Segunda mano/buen estado;False;False;Distrito Centro;Madrid capital, Madrid;37.5;Piso
1700;dúplex;80;0;1;Segunda mano/buen estado;True;True;Distrito Centro;Madrid capital, Madrid;21.25;other
1300;piso;60;2;1;Segunda mano/buen estado;False;False;Distrito Centro;Madrid capital, Madrid;21.67;Piso
1315;piso;35;0;1;Segunda mano/buen estado;True;True;Distrito Centro;Madrid capital, Madrid;37.57;Piso
4500;piso;100;3;3;Segunda mano/buen estado;True;True;Distrito Centro;Madrid capital, Madrid;45.0;Piso
1700;piso;60;0;1;Segunda mano/buen estado;True;True;Distrito Centro;Madrid capital, Madrid;28.33;Piso
1500;piso;70;2;1;Segunda mano/buen estado;True;False;Distrito Centro;Madrid capital, Madrid;21.43;Piso
