precio;m2;habitaciones;baños;estado;armarios_empotrados;aire_acondicionado;barrio;distrito;ciudad;Ascensor;EXT-INT;vivienda;precio_m2;tipo_vivienda;Planta_num;barrio_encoded;estado_encoded;EXT-INT_encoded;Ascensor_encoded
598000;312;4;3;;True;False;;;Zona norte;;;Chalet;1916.67;other;;72;2;2;2
640000;183;3;2;Segunda mano/buen estado;True;True;;Primera Fase - Nuevo Tres Cantos;Zona norte; Si;Exterior;Piso;3497.27;Piso;6.0;72;0;0;1
600000;312;4;3;;True;False;;;Zona norte;;;Chalet;1923.08;other;;72;2;2;2
125890;95;;;Segunda mano/buen estado;True;False;;;Zona norte; Si;Exterior;Piso;1325.16;Piso;1.0;72;0;0;1
179900;116;4;3;Segunda mano/para reformar;False;False;;;Zona norte;;;Chalet;1550.86;other;;72;1;2;2
1600000;629;5;5;Segunda mano/buen estado;True;True;;;Zona norte;;;Casa;2543.72;other;;72;0;2;2
380000;331;4;3;Segunda mano/buen estado;True;False;;;Zona norte;;;Casa;1148.04;other;;72;0;2;2
389900;74;2;2;Segunda mano/buen estado;True;True;;Zona Estación- Centro;Zona norte; Si;Exterior;Piso;5268.92;Piso;2.0;72;0;0;1
350000;292;2;2;Segunda mano/buen estado;True;False;;;Zona norte;;;Finca;1198.63;other;;72;0;2;2
649900;325;5;4;Segunda mano/buen estado;True;False;;Santa Teresa;Zona norte;;;Chalet;1999.69;other;;72;0;2;2
820000;240;4;4;Segunda mano/buen estado;True;True;;Soto de Viñuelas;Zona norte;;;Chalet;3416.67;other;;72;0;2;2
253000;220;3;2;Segunda mano/buen estado;True;False;;;Zona norte;;;Chalet;1150.0;other;;72;0;2;2
539900;115;3;2;Segunda mano/buen estado;True;True;;Primera Fase - Nuevo Tres Cantos;Zona norte; Si;Exterior;Piso;4694.78;Piso;5.0;72;0;0;1
1300000;275;4;3;Segunda mano/para reformar;True;False;;Soto de Viñuelas;Zona norte;;;Casa;4727.27;other;;72;1;2;2
305000;103;2;2;Segunda mano/buen estado;True;False;;El Olivar - La Magdalena;Zona norte; No;Exterior;Piso;2961.17;Piso;0.0;72;0;0;0
589000;300;5;4;Segunda mano/buen estado;True;True;;;Zona norte;;;Casa;1963.33;other;;72;0;2;2
524900;110;2;2;Segunda mano/buen estado;True;True;;Dehesa Vieja-Puente Cultural;Zona norte; Si;Exterior;Piso;4771.82;Piso;0.0;72;0;0;1
369000;;;;;False;False;;Altos de Jarama;Zona norte;;;Chalet;;other;;72;2;2;2
965000;184;4;3;;True;True;;Arroyo de la Vega;Zona norte; Si;Exterior;Piso;5244.57;Piso;2.0;72;2;0;1
450000;126;3;2;Segunda mano/buen estado;True;True;;Miramadrid;Zona norte;;;Piso;3571.43;Piso;;72;0;2;2
1380000;187;2;3;Segunda mano/buen estado;False;True;;Encinar de los Reyes;Zona norte; Si;Exterior;Piso;7379.68;Piso;0.0;72;0;0;1
482894;153;3;3;;True;False;;;Zona norte;;;Chalet;3156.17;other;;72;2;2;2
134000;42;;;Segunda mano/buen estado;True;False;;;Zona norte;;;Piso;3190.48;Piso;;72;0;2;2
330000;85;3;;Segunda mano/buen estado;False;False;;Centro Urbano;Zona norte; No;Exterior;Piso;3882.35;Piso;3.0;72;0;0;0
750000;497;6;4;Segunda mano/buen estado;False;False;;;Zona norte;;;Casa;1509.05;other;;72;0;2;2
485000;166;3;2;Segunda mano/buen estado;False;False;;Dehesa Vieja-Puente Cultural;Zona norte; Si;Exterior;Piso;2921.69;Piso;4.0;72;0;0;1
250000;411;8;2;Segunda mano/buen estado;True;False;;;Zona norte;;;Chalet;608.27;other;;72;0;2;2
609000;286;6;5;Segunda mano/buen estado;True;True;;;Zona norte;;;Chalet;2129.37;other;;72;0;2;2
790000;598;7;3;Segunda mano/buen estado;False;False;;;Zona norte;;;Casa;1321.07;other;;72;0;2;2
218000;108;2;3;Segunda mano/buen estado;True;True;;;Zona norte; No;Exterior;Dúplex;2018.52;Piso;1.0;72;0;0;0
249000;99;2;2;Segunda mano/buen estado;True;True;;;Zona norte;;;Casa;2515.15;other;;72;0;2;2
699900;600;8;5;Segunda mano/buen estado;True;False;;;Zona norte;;;Casa;1166.5;other;;72;0;2;2
549900;234;5;3;Segunda mano/buen estado;True;False;;;Zona norte;;;Casa;2350.0;other;;72;0;2;2
399000;82;3;;Segunda mano/buen estado;False;False;;Centro Urbano;Zona norte; Si;Exterior;Piso;4865.85;Piso;4.0;72;0;0;1
699000;160;3;2;Segunda mano/buen estado;True;True;;Tempranales;Zona norte; Si;Exterior;Piso;4368.75;Piso;2.0;72;0;0;1
634900;434;7;5;Segunda mano/buen estado;True;True;;;Zona norte;;;Casa;1462.9;other;;72;0;2;2
279000;95;2;2;Segunda mano/buen estado;False;False;;Sta. Bárbara-La Zaporra;Zona norte; No;Exterior;Piso;2936.84;Piso;0.0;72;0;0;0
284900;101;3;2;Segunda mano/buen estado;True;False;;;Zona norte;;;Chalet;2820.79;other;;72;0;2;2
762000;265;5;4;Segunda mano/buen estado;True;True;;Los Arroyos;Zona norte;;;Chalet;2875.47;other;;72;0;2;2
264900;120;3;2;Segunda mano/buen estado;True;False;;;Zona norte; No;Exterior;Ático;2207.5;Piso;4.0;72;0;0;0
950000;511;4;4;Segunda mano/buen estado;True;True;;;Zona norte;;;Casa;1859.1;other;;72;0;2;2
630000;217;4;2;Segunda mano/buen estado;False;True;;;Zona norte;;;Casa;2903.23;other;;72;0;2;2
159900;58;;;Segunda mano/buen estado;True;False;;;Zona norte; No;Exterior;Piso;2756.9;Piso;0.0;72;0;0;0
460000;428;4;3;Segunda mano/buen estado;True;False;;;Zona norte;;;Casa;1074.77;other;;72;0;2;2
420000;123;4;2;Segunda mano/buen estado;False;False;;Centro Urbano;Zona norte; Si;Exterior;Piso;3414.63;Piso;2.0;72;0;0;1
927000;279;3;3;Segunda mano/buen estado;False;False;;El Olivar - La Magdalena;Zona norte;;;Casa;3322.58;other;;72;0;2;2
6363000;2;4;7;Segunda mano/buen estado;True;True;;;Zona norte;;;Casa;3181500.0;other;;72;0;2;2
1350000;470;5;2;Segunda mano/buen estado;False;False;;;Zona norte;;;Casa;2872.34;other;;72;0;2;2
330000;150;3;2;Segunda mano/buen estado;False;False;;;Zona norte;;;Chalet;2200.0;other;;72;0;2;2
259900;99;3;;Segunda mano/buen estado;True;False;;;Zona norte; No;Exterior;Piso;2625.25;Piso;2.0;72;0;0;0
449900;3;;;Segunda mano/buen estado;False;False;;;Zona norte;;;Chalet;149966.67;other;;72;0;2;2
574900;350;6;5;Segunda mano/para reformar;True;False;;;Zona norte;;;Casa;1642.57;other;;72;1;2;2
320000;90;3;2;Segunda mano/buen estado;True;False;;;Zona norte;;;Chalet;3555.56;other;;72;0;2;2
499900;400;5;3;Segunda mano/buen estado;True;False;;;Zona norte;;;Casa;1249.75;other;;72;0;2;2
1145000;100;2;2;Segunda mano/buen estado;True;True;;El Soto de la Moraleja;Zona norte;;;Piso;11450.0;Piso;;72;0;2;2
395000;125;3;2;Segunda mano/buen estado;False;True;;;Zona norte;;;Casa;3160.0;other;;72;0;2;2
1145000;100;2;2;Segunda mano/buen estado;True;True;;El Soto de la Moraleja;Zona norte;;;Piso;11450.0;Piso;;72;0;2;2
349900;187;4;3;Segunda mano/buen estado;True;False;;;Zona norte;;;Casa;1871.12;other;;72;0;2;2
949900;513;9;4;Segunda mano/para reformar;False;False;;;Zona norte;;;Casa;1851.66;other;;72;1;2;2
225000;76;3;;Segunda mano/para reformar;False;False;;Alcobendas Centro;Zona norte; No;Exterior;Piso;2960.53;Piso;2.0;72;1;0;0
240000;94;3;2;Segunda mano/buen estado;True;False;;Centro;Zona norte;;;Dúplex;2553.19;Piso;;72;0;2;2
497000;224;5;3;Segunda mano/buen estado;True;False;;;Zona norte;;;Casa;2218.75;other;;72;0;2;2
189000;;;;;False;True;;Centro Urbano;Zona norte;;;Piso;;Piso;;72;2;2;2
119900;45;;;Segunda mano/buen estado;True;False;;;Zona norte;;;Estudio;2664.44;Piso;;72;0;2;2
339900;150;4;2;Segunda mano/buen estado;False;False;;;Zona norte;;;Casa;2266.0;other;;72;0;2;2
324900;226;5;3;Segunda mano/buen estado;True;False;;;Zona norte;;;Casa;1437.61;other;;72;0;2;2
107500;;;;;False;False;;;Zona norte; No;Exterior;Piso;;Piso;2.0;72;2;0;0
349900;238;3;3;Segunda mano/buen estado;True;False;;;Zona norte;;;Casa;1470.17;other;;72;0;2;2
450000;343;9;6;Segunda mano/para reformar;True;False;;;Zona norte;;;Chalet;1311.95;other;;72;1;2;2
399000;136;4;2;Segunda mano/buen estado;True;True;;Centro;Zona norte;;;Piso;2933.82;Piso;;72;0;2;2
364800;115;3;2;Segunda mano/buen estado;True;False;;;Zona norte;;;Chalet;3172.17;other;;72;0;2;2
750000;370;4;4;Segunda mano/buen estado;True;False;;;Zona norte;;;Casa;2027.03;other;;72;0;2;2
540000;250;4;3;Segunda mano/buen estado;True;False;;;Zona norte;;;Casa;2160.0;other;;72;0;2;2
220000;96;3;2;Segunda mano/buen estado;False;False;;;Zona norte; No;Exterior;Piso;2291.67;Piso;0.0;72;0;0;0
233500;225;4;;Segunda mano/buen estado;True;False;;;Zona norte;;;Chalet;1037.78;other;;72;0;2;2
425000;134;3;2;Segunda mano/buen estado;False;False;;Segunda Fase;Zona norte; Si;Exterior;Piso;3171.64;Piso;1.0;72;0;0;1
210000;141;3;3;Segunda mano/buen estado;True;False;;;Zona norte;;;Chalet;1489.36;other;;72;0;2;2
135000;83;2;;Segunda mano/buen estado;True;False;;;Zona norte; Si;Exterior;Piso;1626.51;Piso;0.0;72;0;0;1
199000;85;2;2;Segunda mano/buen estado;True;False;;;Zona norte; Si;Exterior;Dúplex;2341.18;Piso;1.0;72;0;0;1
2990000;770;6;6;Segunda mano/buen estado;True;True;;;Zona norte;;;Casa;3883.12;other;;72;0;2;2
589000;300;4;2;Segunda mano/buen estado;True;True;;;Zona norte;;;Chalet;1963.33;other;;72;0;2;2
449500;290;5;5;Segunda mano/buen estado;True;False;;Centro;Zona norte;;;Piso;1550.0;Piso;;72;0;2;2
280000;116;3;2;Segunda mano/buen estado;True;False;;;Zona norte;;;Chalet;2413.79;other;;72;0;2;2
1100000;771;12;9;Segunda mano/buen estado;True;False;;;Zona norte;;;Casa;1426.72;other;;72;0;2;2
499000;100;3;2;Segunda mano/buen estado;False;True;;Zona Industrial;Zona norte; Si;Exterior;Piso;4990.0;Piso;2.0;72;0;0;1
980000;444;5;4;Segunda mano/buen estado;True;False;;Santa Teresa;Zona norte;;;Casa;2207.21;other;;72;0;2;2
360000;89;3;3;Segunda mano/buen estado;False;False;;Centro Urbano;Zona norte; No;Exterior;Piso;4044.94;Piso;1.0;72;0;0;0
65000;;;;;False;False;;;Zona norte;;;Chalet;;other;;72;2;2;2
369000;325;4;3;Segunda mano/buen estado;True;False;;;Zona norte;;;Casa;1135.38;other;;72;0;2;2
700000;180;3;3;Segunda mano/buen estado;True;True;;Pol. Industrial sur;Zona norte; Si;Exterior;Ático;3888.89;Piso;6.0;72;0;0;1
415000;197;3;2;Segunda mano/buen estado;True;False;;;Zona norte;;;Chalet;2106.6;other;;72;0;2;2
259000;115;3;2;Segunda mano/buen estado;True;True;;;Zona norte;;;Dúplex;2252.17;Piso;;72;0;2;2
425000;202;3;3;Segunda mano/buen estado;True;True;;;Zona norte;;;Chalet;2103.96;other;;72;0;2;2
535000;243;3;4;Segunda mano/buen estado;True;False;;;Zona norte;;;Casa;2201.65;other;;72;0;2;2
595000;315;5;3;Segunda mano/buen estado;True;False;;El Olivar - La Magdalena;Zona norte;;;Chalet;1888.89;other;;72;0;2;2
225000;130;3;;Segunda mano/para reformar;False;False;;;Zona norte;;;Casa;1730.77;other;;72;1;2;2
449000;;;;;False;False;;;Zona norte;;;Casa;;other;;72;2;2;2
330000;93;3;2;Segunda mano/para reformar;True;False;;El Mirador;Zona norte; Si;Exterior;Piso;3548.39;Piso;1.0;72;1;0;1
265000;70;3;;Segunda mano/buen estado;False;False;;Alcobendas Centro;Zona norte; No;Exterior;Piso;3785.71;Piso;2.0;72;0;0;0
330000;117;3;2;Segunda mano/buen estado;True;True;;;Zona norte;;;Chalet;2820.51;other;;72;0;2;2
419000;120;4;2;Segunda mano/buen estado;True;False;;;Zona norte;;;Casa;3491.67;other;;72;0;2;2
181500;;;;;False;False;;San Andrés;Zona norte;;;Chalet;;other;;72;2;2;2
450000;290;4;3;Segunda mano/buen estado;True;False;;;Zona norte;;;Casa;1551.72;other;;72;0;2;2
1750000;329;4;3;Segunda mano/buen estado;False;True;;La Moraleja urbanización;Zona norte; Si;Exterior;Ático;5319.15;Piso;3.0;72;0;0;1
595000;189;3;2;Segunda mano/buen estado;True;True;;Miramadrid;Zona norte; Si;Exterior;Ático;3148.15;Piso;4.0;72;0;0;1
334000;;;;;False;False;;Primera Fase - Nuevo Tres Cantos;Zona norte; Si;Exterior;Piso;;Piso;0.0;72;2;0;1
695000;276;3;4;Segunda mano/buen estado;True;False;;Miramadrid;Zona norte;;;Chalet;2518.12;other;;72;0;2;2
1200000;898;5;4;Segunda mano/buen estado;True;False;;;Zona norte;;;Casa;1336.3;other;;72;0;2;2
220000;69;;;Segunda mano/buen estado;False;False;;Alcobendas Centro;Zona norte; Si;Exterior;Piso;3188.41;Piso;1.0;72;0;0;1
475000;160;2;;Segunda mano/buen estado;True;False;;Norte;Zona norte;;;Ático;2968.75;Piso;;72;0;2;2
398000;240;4;3;Segunda mano/buen estado;True;False;;;Zona norte;;;Casa;1658.33;other;;72;0;2;2
2450000;1;8;6;Segunda mano/buen estado;True;False;;;Zona norte;;;Casa;2450000.0;other;;72;0;2;2
595000;189;3;2;Segunda mano/buen estado;True;True;;Miramadrid;Zona norte; Si;Exterior;Ático;3148.15;Piso;4.0;72;0;0;1
445000;156;4;2;Segunda mano/buen estado;True;True;;Miramadrid;Zona norte; Si;Exterior;Piso;2852.56;Piso;1.0;72;0;0;1
320000;478;6;2;Segunda mano/buen estado;False;True;;;Zona norte;;;Chalet;669.46;other;;72;0;2;2
435000;115;;2;Segunda mano/buen estado;True;True;;Valdelacasa;Zona norte; Si;Exterior;Dúplex;3782.61;Piso;0.0;72;0;0;1
490000;151;4;2;Segunda mano/buen estado;True;False;;;Zona norte;;;Casa;3245.03;other;;72;0;2;2
320000;478;6;2;Segunda mano/buen estado;False;True;;;Zona norte;;;Chalet;669.46;other;;72;0;2;2
435000;115;;2;Segunda mano/buen estado;True;True;;Valdelacasa;Zona norte; Si;Exterior;Dúplex;3782.61;Piso;0.0;72;0;0;1
625000;520;5;4;Segunda mano/buen estado;True;False;;;Zona norte;;;Casa;1201.92;other;;72;0;2;2
1400000;192;4;3;Segunda mano/buen estado;False;False;;El Soto de la Moraleja;Zona norte;;;Chalet;7291.67;other;;72;0;2;2
614000;404;5;4;Segunda mano/buen estado;False;False;;;Zona norte;;;Chalet;1519.8;other;;72;0;2;2
410000;205;3;3;Segunda mano/buen estado;True;True;;;Zona norte;;;Chalet;2000.0;other;;72;0;2;2
780000;282;6;4;Segunda mano/buen estado;True;True;;Casco Urbano;Zona norte;;;Chalet;2765.96;other;;72;0;2;2
1570000;425;5;6;Segunda mano/buen estado;True;False;;;Zona norte;;;Casa;3694.12;other;;72;0;2;2
480000;264;3;4;Segunda mano/buen estado;True;True;;;Zona norte;;;Casa;1818.18;other;;72;0;2;2
359000;96;2;;Segunda mano/buen estado;True;True;;Pol. Industrial sur;Zona norte;;;Piso;3739.58;Piso;;72;0;2;2
239000;160;3;3;Segunda mano/buen estado;True;False;;;Zona norte;;;Chalet;1493.75;other;;72;0;2;2
2400000;290;4;4;Segunda mano/buen estado;True;False;;;Zona norte;;;Casa;8275.86;other;;72;0;2;2
1690000;591;6;4;Segunda mano/buen estado;False;False;;Soto de Viñuelas;Zona norte;;;Casa;2859.56;other;;72;0;2;2
189000;65;2;;Segunda mano/buen estado;True;True;;;Zona norte; No;Exterior;Dúplex;2907.69;Piso;2.0;72;0;0;0
799000;212;4;2;Segunda mano/buen estado;True;False;;Norte;Zona norte; Si;Exterior;Dúplex;3768.87;Piso;5.0;72;0;0;1
319900;500;8;3;Segunda mano/para reformar;False;False;;;Zona norte;;;Chalet;639.8;other;;72;1;2;2
2800000;855;6;6;Segunda mano/buen estado;True;True;;;Zona norte;;;Casa;3274.85;other;;72;0;2;2
515000;176;4;3;Segunda mano/buen estado;False;False;;;Zona norte;;;Chalet;2926.14;other;;72;0;2;2
549000;520;5;5;Segunda mano/buen estado;True;True;;;Zona norte;;;Casa;1055.77;other;;72;0;2;2
367000;;;;;False;False;;Los Arroyos;Zona norte; Si;Exterior;Piso;;Piso;2.0;72;2;0;1
819000;243;3;3;Segunda mano/buen estado;True;True;;Soto de Viñuelas;Zona norte;;;Chalet;3370.37;other;;72;0;2;2
359900;175;3;2;Segunda mano/buen estado;True;False;;;Zona norte;;;Casa;2056.57;other;;72;0;2;2
800000;500;8;4;Segunda mano/buen estado;False;False;;;Zona norte;;;Casa;1600.0;other;;72;0;2;2
205000;50;;;Segunda mano/buen estado;True;True;;Alcobendas Centro;Zona norte; Si;Exterior;Piso;4100.0;Piso;0.0;72;0;0;1
8500000;1;8;11;Segunda mano/buen estado;True;True;;;Zona norte;;;Casa;8500000.0;other;;72;0;2;2
399000;512;8;3;Segunda mano/para reformar;False;False;;;Zona norte;;;Chalet;779.3;other;;72;1;2;2
650000;241;4;3;Segunda mano/para reformar;True;True;;Los Arroyos;Zona norte;;;Chalet;2697.1;other;;72;1;2;2
1100000;337;5;3;Segunda mano/para reformar;True;True;;;Zona norte;;;Casa;3264.09;other;;72;1;2;2
1400000;459;5;6;Segunda mano/buen estado;True;True;;;Zona norte;;;Casa;3050.11;other;;72;0;2;2
1400000;459;5;6;Segunda mano/buen estado;True;True;;;Zona norte;;;Casa;3050.11;other;;72;0;2;2
520000;289;4;4;Segunda mano/buen estado;True;False;;;Zona norte;;;Chalet;1799.31;other;;72;0;2;2
699000;400;5;4;Segunda mano/buen estado;True;True;;;Zona norte;;;Casa;1747.5;other;;72;0;2;2
630000;412;5;4;Segunda mano/buen estado;True;False;;;Zona norte;;;Casa;1529.13;other;;72;0;2;2
470000;252;4;;Segunda mano/para reformar;False;True;;Altos de Jarama;Zona norte;;;Casa;1865.08;other;;72;1;2;2
253500;53;;;Segunda mano/buen estado;False;False;;Pol. Industrial norte;Zona norte; Si;Exterior;Dúplex;4783.02;Piso;2.0;72;0;0;1
465000;163;4;2;Segunda mano/buen estado;True;False;;Miramadrid;Zona norte; Si;Exterior;Piso;2852.76;Piso;0.0;72;0;0;1
349900;209;6;2;Segunda mano/buen estado;False;False;;;Zona norte;;;Casa;1674.16;other;;72;0;2;2
350000;174;4;3;Segunda mano/buen estado;False;True;;;Zona norte;;;Casa;2011.49;other;;72;0;2;2
369000;;;;;False;False;;Altos de Jarama;Zona norte;;;Chalet;;other;;72;2;2;2
290000;82;;;Segunda mano/buen estado;True;True;;Vega de la Moraleja;Zona norte;;;Estudio;3536.59;Piso;;72;0;2;2
620000;229;6;3;Segunda mano/buen estado;True;True;;;Zona norte;;;Chalet;2707.42;other;;72;0;2;2
547000;338;5;6;Segunda mano/buen estado;False;False;;;Zona norte;;;Casa;1618.34;other;;72;0;2;2
1725000;227;5;4;Segunda mano/buen estado;True;False;;Encinar de los Reyes;Zona norte;;;Chalet;7599.12;other;;72;0;2;2
444800;72;2;2;Segunda mano/buen estado;False;False;;Alcobendas Centro;Zona norte; Si;Exterior;Dúplex;6177.78;Piso;2.0;72;0;0;1
185000;43;;;Segunda mano/buen estado;False;False;;Alcobendas Centro;Zona norte;;;Piso;4302.33;Piso;;72;0;2;2
280000;114;3;2;Segunda mano/buen estado;True;False;;;Zona norte; Si;Exterior;Piso;2456.14;Piso;1.0;72;0;0;1
585000;245;6;3;Segunda mano/buen estado;True;False;;El Mirador;Zona norte;;;Chalet;2387.76;other;;72;0;2;2
630000;217;4;2;Segunda mano/buen estado;True;True;;;Zona norte;;;Casa;2903.23;other;;72;0;2;2
385000;258;3;2;Segunda mano/buen estado;True;True;;;Zona norte;;;Casa;1492.25;other;;72;0;2;2
1250000;500;6;6;Segunda mano/buen estado;False;False;;;Zona norte;;;Casa;2500.0;other;;72;0;2;2
116000;;;;;False;True;;;Zona norte; No;Exterior;Piso;;Piso;2.0;72;2;0;0
1250000;500;6;6;Segunda mano/buen estado;False;False;;;Zona norte;;;Casa;2500.0;other;;72;0;2;2
547000;286;4;2;Segunda mano/buen estado;True;True;;;Zona norte;;;Chalet;1912.59;other;;72;0;2;2
239000;89;3;;Segunda mano/buen estado;False;True;;;Zona norte; No;Exterior;Piso;2685.39;Piso;3.0;72;0;0;0
270000;190;8;3;Segunda mano/buen estado;True;False;;;Zona norte;;;Chalet;1421.05;other;;72;0;2;2
630000;212;4;3;Segunda mano/buen estado;True;False;;;Zona norte;;;Casa;2971.7;other;;72;0;2;2
595000;260;5;4;Segunda mano/buen estado;True;False;;;Zona norte;;;Casa;2288.46;other;;72;0;2;2
240000;80;3;;Segunda mano/para reformar;False;False;;;Zona norte;;;Casa;3000.0;other;;72;1;2;2
1150000;285;5;5;Segunda mano/buen estado;True;True;;Vega de la Moraleja;Zona norte;;;Chalet;4035.09;other;;72;0;2;2
460000;196;4;2;Segunda mano/buen estado;True;True;;;Zona norte;;;Casa;2346.94;other;;72;0;2;2
1150000;285;5;5;Segunda mano/buen estado;True;True;;Vega de la Moraleja;Zona norte;;;Chalet;4035.09;other;;72;0;2;2
415000;180;5;3;Segunda mano/buen estado;True;True;;El Olivar - La Magdalena;Zona norte;;;Chalet;2305.56;other;;72;0;2;2
235000;76;2;2;Segunda mano/buen estado;False;False;;;Zona norte;;;Dúplex;3092.11;Piso;;72;0;2;2
209900;70;2;2;Segunda mano/buen estado;False;True;;;Zona norte;;;Dúplex;2998.57;Piso;;72;0;2;2
228000;90;2;2;Segunda mano/buen estado;False;False;;;Zona norte; No;Exterior;Piso;2533.33;Piso;1.0;72;0;0;0
240000;250;3;3;Segunda mano/buen estado;True;False;;;Zona norte; No;Exterior;Piso;960.0;Piso;3.0;72;0;0;0
245000;61;3;;Segunda mano/buen estado;False;False;;Alcobendas Centro;Zona norte; No;Exterior;Piso;4016.39;Piso;1.0;72;0;0;0
416000;130;3;2;Segunda mano/buen estado;True;True;;;Zona norte;;;Casa;3200.0;other;;72;0;2;2
270000;101;3;;Segunda mano/buen estado;True;True;;El Olivar - La Magdalena;Zona norte; No;Exterior;Piso;2673.27;Piso;3.0;72;0;0;0
840000;475;4;4;Segunda mano/buen estado;True;True;;;Zona norte;;;Casa;1768.42;other;;72;0;2;2
615000;132;3;2;Segunda mano/buen estado;False;True;;Arroyo de la Vega;Zona norte; Si;Interior;Piso;4659.09;Piso;3.0;72;0;1;1
1700000;350;5;5;Segunda mano/buen estado;True;True;;El Soto de la Moraleja;Zona norte;;;Chalet;4857.14;other;;72;0;2;2
99000;101;4;2;Segunda mano/para reformar;True;False;;;Zona norte;;;Casa;980.2;other;;72;1;2;2
363000;213;5;2;Segunda mano/buen estado;False;True;;;Zona norte;;;Casa;1704.23;other;;72;0;2;2
479000;226;4;3;Segunda mano/para reformar;True;False;;;Zona norte;;;Casa;2119.47;other;;72;1;2;2
300000;;;;;False;False;;Primera Fase - Nuevo Tres Cantos;Zona norte; Si;Exterior;Piso;;Piso;4.0;72;2;0;1
195000;70;2;2;Segunda mano/buen estado;True;False;;;Zona norte; Si;Exterior;Dúplex;2785.71;Piso;0.0;72;0;0;1
175000;60;;;Segunda mano/buen estado;True;False;;;Zona norte; Si;Exterior;Dúplex;2916.67;Piso;1.0;72;0;0;1
575000;400;4;4;Segunda mano/buen estado;True;False;;;Zona norte;;;Casa;1437.5;other;;72;0;2;2
449000;240;5;;Segunda mano/buen estado;True;False;;;Zona norte;;;Casa;1870.83;other;;72;0;2;2
1795000;285;4;3;Segunda mano/buen estado;True;True;;El Soto de la Moraleja;Zona norte;;;Dúplex;6298.25;Piso;;72;0;2;2
850000;350;6;3;Segunda mano/buen estado;True;False;;;Zona norte;;;Casa;2428.57;other;;72;0;2;2
575000;645;7;4;Segunda mano/para reformar;True;False;;;Zona norte;;;Casa;891.47;other;;72;1;2;2
1350000;474;5;2;Segunda mano/buen estado;True;False;;;Zona norte;;;Casa;2848.1;other;;72;0;2;2
990000;255;5;3;Segunda mano/buen estado;False;True;;Dehesa Vieja-Puente Cultural;Zona norte;;;Chalet;3882.35;other;;72;0;2;2
2500000;800;5;6;Segunda mano/buen estado;True;True;;;Zona norte;;;Casa;3125.0;other;;72;0;2;2
230000;80;2;;Segunda mano/buen estado;True;False;;;Zona norte;;Exterior;Piso;2875.0;Piso;2.0;72;0;0;2
425000;252;4;2;Segunda mano/para reformar;True;False;;;Zona norte;;;Casa;1686.51;other;;72;1;2;2
2450000;500;5;6;Segunda mano/buen estado;True;True;;;Zona norte;;;Casa;4900.0;other;;72;0;2;2
498000;378;4;5;Segunda mano/buen estado;True;False;;;Zona norte;;;Casa;1317.46;other;;72;0;2;2
576000;196;4;2;Segunda mano/buen estado;False;False;;;Zona norte;;;Casa;2938.78;other;;72;0;2;2
515000;216;6;4;Segunda mano/buen estado;True;True;;;Zona norte;;;Casa;2384.26;other;;72;0;2;2
